read_id	length_bp	gc_bin_5pct	max_purine_pyrimidine_bin_5pct	any_alignment_span_bp	primary_span_bp	primary_mapq20_span_bp	primary_organelle_span_bp	primary_other_reference_span_bp	primary_rows	secondary_rows	organelle_primary_rows	primary_compartment_overlap_bp
ERR6210723.137833	15477	7	10	15477	15477	15477	0	15477	1	0	0	0
ERR6210723.137845	14728	7	10	14720	14720	14720	0	14720	1	0	0	0
ERR6210723.137949	16132	5	10	16132	16132	16132	0	16132	1	0	0	0
ERR6210723.138028	17468	7	10	17468	17468	17468	0	17468	1	0	0	0
ERR6210723.138039	18404	7	10	18404	18404	18404	0	18404	1	0	0	0
ERR6210723.138299	14565	7	10	14565	14565	14565	0	14565	1	0	0	0
ERR6210723.138363	15617	7	11	15617	15617	15617	0	15617	1	0	0	0
ERR6210723.138386	20656	7	10	20654	20654	20654	0	20654	1	0	0	0
ERR6210723.138419	16028	6	10	16028	16028	16028	0	16028	1	0	0	0
ERR6210723.138470	16312	7	10	16312	16312	16312	0	16312	1	0	0	0
ERR6210723.138533	14596	9	10	14596	14596	0	14596	0	1	1	1	0
ERR6210723.138538	15763	7	10	15763	15763	15763	0	15763	1	0	0	0
ERR6210723.138562	16033	7	10	16033	16033	16033	16033	0	1	0	1	0
ERR6210723.138728	17570	7	10	17570	17570	17570	0	17570	1	0	0	0
ERR6210723.138816	13876	8	10	13876	13831	0	0	13831	1	1	0	0
ERR6210723.139140	16462	6	10	16462	16462	16462	0	16462	1	0	0	0
ERR6210723.139424	18246	6	10	18246	18246	18246	18246	0	1	0	1	0
ERR6210723.139440	14178	6	10	14173	14173	14173	0	14173	1	0	0	0
ERR6210723.139677	14836	6	10	14836	14836	14836	0	14836	1	0	0	0
ERR6210723.139775	15078	6	10	15078	15078	15078	15078	0	1	0	1	0
ERR6210723.139860	16139	5	10	16139	16139	16139	16139	0	1	0	1	0
ERR6210723.13994	13766	7	10	13766	13766	13766	0	13766	1	0	0	0
ERR6210723.139949	13983	6	10	13983	13983	13983	0	13983	1	0	0	0
ERR6210723.139981	17167	7	10	17167	17167	17167	0	17167	1	0	0	0
ERR6210723.140009	15244	6	10	15244	15244	15244	15244	0	1	0	1	0
ERR6210723.140194	15442	8	10	15440	15440	15440	0	15440	1	0	0	0
ERR6210723.14028	14631	6	10	14631	14631	14631	14631	0	1	0	1	0
ERR6210723.140357	14917	5	10	14917	14917	14917	14917	0	1	0	1	0
ERR6210723.140407	15611	6	10	15610	15610	15610	0	15610	1	0	0	0
ERR6210723.140506	14134	6	10	14132	14132	14132	0	14132	1	0	0	0
ERR6210723.140633	17214	6	10	17214	17214	17214	0	17214	1	0	0	0
ERR6210723.14073	14462	7	10	14462	14462	14462	0	14462	1	0	0	0
ERR6210723.140744	17172	7	10	17172	17172	17172	0	17172	1	0	0	0
ERR6210723.140783	15959	7	10	15959	15959	15959	0	15959	1	0	0	0
ERR6210723.140941	16203	7	10	16203	16203	16203	0	16203	1	0	0	0
ERR6210723.141052	17072	8	10	17072	17072	17072	0	17072	1	0	0	0
ERR6210723.141062	15918	8	10	15918	15918	15918	0	15918	1	0	0	0
ERR6210723.141131	14875	7	10	14875	14875	14875	0	14875	1	0	0	0
ERR6210723.141137	18743	6	10	18742	18742	18742	18742	0	1	0	1	0
ERR6210723.141204	14786	8	10	14785	14785	14785	0	14785	2	0	0	0
ERR6210723.14123	15133	8	10	15133	15133	15133	0	15133	1	0	0	0
ERR6210723.141236	17482	6	10	17482	17482	10396	17482	0	2	1	2	0
ERR6210723.14130	14952	6	10	14952	14952	14952	14952	0	1	0	1	0
ERR6210723.141376	14568	7	10	14561	14561	14561	14561	0	1	0	1	0
ERR6210723.14152	15412	6	10	15412	15412	15412	0	15412	1	0	0	0
ERR6210723.141536	18071	6	10	18071	18071	18071	0	18071	1	0	0	0
ERR6210723.14158	9240	7	10	9238	9238	9238	0	9238	1	1	0	0
ERR6210723.141693	14650	7	10	14650	14650	14650	0	14650	1	0	0	0
ERR6210723.141827	16695	7	10	16695	16695	16695	16695	0	1	0	1	0
ERR6210723.141839	14852	8	10	14852	14852	0	0	14852	1	5	0	0
ERR6210723.141925	15012	7	10	15012	15012	15012	0	15012	1	0	0	0
ERR6210723.142005	16929	6	10	16923	16923	16923	16923	0	1	0	1	0
ERR6210723.142190	16257	6	10	16257	16257	16257	0	16257	1	0	0	0
ERR6210723.142492	16645	7	10	16645	16645	16645	0	16645	1	0	0	0
ERR6210723.142555	14416	7	10	14416	14416	14416	0	14416	1	0	0	0
ERR6210723.142720	15021	7	10	15021	15021	15021	0	15021	1	0	0	0
ERR6210723.142733	15070	6	10	15068	15068	9603	15068	0	2	1	2	0
ERR6210723.142791	14715	8	10	14715	14715	14715	14715	0	1	1	1	0
ERR6210723.142996	18706	7	10	18706	18706	18706	18706	0	1	0	1	0
ERR6210723.143023	14568	7	10	14568	14568	14568	0	14568	1	0	0	0
ERR6210723.143222	8827	6	10	8827	8827	8827	8827	0	1	0	1	0
ERR6210723.143258	15177	7	10	15177	15177	15177	0	15177	1	0	0	0
ERR6210723.143306	18218	7	10	18218	18218	18218	18218	0	1	0	1	0
ERR6210723.143350	17473	7	10	17473	17473	17473	0	17473	1	0	0	0
ERR6210723.143425	16231	7	10	16224	16224	4806	16224	0	2	1	2	0
ERR6210723.143504	18615	7	10	18614	18614	18614	0	18614	1	0	0	0
ERR6210723.143534	14481	7	10	14481	14481	14481	0	14481	1	0	0	0
ERR6210723.143593	14147	6	10	14147	14147	14147	14147	0	1	0	1	0
ERR6210723.143755	14198	6	10	14198	14198	14198	0	14198	1	0	0	0
ERR6210723.14411	14237	6	10	14237	14237	14237	0	14237	1	0	0	0
ERR6210723.144179	16129	7	10	16129	16129	16129	0	16129	1	0	0	0
ERR6210723.144282	14989	5	10	14989	14989	14989	0	14989	1	0	0	0
ERR6210723.144331	17042	7	10	17042	17042	17042	17042	0	1	0	1	0
ERR6210723.144549	17145	7	11	17145	17145	17145	0	17145	1	0	0	0
ERR6210723.144583	17056	6	10	17055	17055	17055	0	17055	2	0	0	0
ERR6210723.144797	14705	9	10	14704	14704	0	14704	0	1	1	1	0
ERR6210723.144942	15639	7	10	15639	15639	15639	0	15639	1	0	0	0
ERR6210723.144952	16572	6	10	16572	16572	16572	16572	0	1	0	1	0
ERR6210723.145031	13942	7	11	13942	13942	13942	0	13942	1	0	0	0
ERR6210723.145090	14671	9	10	14667	14667	14667	0	14667	1	0	0	0
ERR6210723.145124	14346	7	11	14346	14346	0	0	14346	1	0	0	0
ERR6210723.145252	16647	7	10	16647	16647	16647	0	16647	1	0	0	0
ERR6210723.145308	15043	6	10	15043	15043	15043	0	15043	1	0	0	0
ERR6210723.145344	14873	7	10	14873	14873	14873	0	14873	1	0	0	0
ERR6210723.14550	15136	10	10	15136	15136	0	0	15136	1	5	0	0
ERR6210723.145602	15130	7	10	15130	15130	15130	15130	0	1	0	1	0
ERR6210723.145716	15248	7	10	15248	15248	15248	0	15248	1	0	0	0
ERR6210723.145754	14899	7	10	14898	14898	14898	0	14898	1	0	0	0
ERR6210723.145998	15163	7	10	15147	15147	15147	0	15147	1	0	0	0
ERR6210723.146083	13384	7	10	13384	13384	13384	0	13384	1	0	0	0
ERR6210723.146090	15258	7	10	15258	15258	15258	0	15258	1	0	0	0
ERR6210723.146462	17025	7	10	17014	17014	17014	0	17014	1	0	0	0
ERR6210723.146483	19231	7	10	19231	19231	19231	0	19231	1	0	0	0
ERR6210723.146579	14244	7	10	14244	14244	14244	0	14244	1	0	0	0
ERR6210723.146769	14570	6	10	14566	14566	14566	0	14566	1	0	0	0
ERR6210723.146800	16166	7	10	16166	16166	16166	0	16166	1	0	0	0
ERR6210723.14688	15115	7	10	15115	15115	15115	0	15115	1	0	0	0
ERR6210723.147015	16762	6	10	16762	16762	16762	0	16762	1	0	0	0
ERR6210723.147251	14556	5	10	14556	14556	14556	14556	0	1	0	1	0
ERR6210723.147361	16527	7	10	16527	16527	16527	0	16527	1	0	0	0
ERR6210723.14756	15969	7	10	15969	15969	15969	0	15969	1	0	0	0
ERR6210723.147701	15965	6	10	15965	15965	15965	0	15965	1	0	0	0
ERR6210723.14794	19705	6	10	19705	19705	19705	0	19705	1	0	0	0
ERR6210723.14808	16981	7	10	16981	16981	16981	0	16981	1	0	0	0
ERR6210723.148607	14377	7	10	14377	14377	14377	0	14377	1	0	0	0
ERR6210723.14879	16430	6	10	16430	16430	16430	0	16430	1	0	0	0
ERR6210723.148792	15598	7	10	15598	15598	15598	0	15598	1	0	0	0
ERR6210723.148844	16011	7	10	16011	16011	16011	16011	0	1	0	1	0
ERR6210723.148982	14024	8	10	14024	14024	14024	0	14024	1	0	0	0
ERR6210723.14909	13899	7	11	13882	13882	13882	0	13882	1	0	0	0
ERR6210723.149310	14392	7	10	14390	14390	14390	0	14390	1	0	0	0
ERR6210723.149340	15271	6	10	15271	15271	13184	15271	0	2	1	2	0
ERR6210723.149355	13565	6	10	13565	13565	13565	0	13565	1	0	0	0
ERR6210723.149407	15180	6	10	15180	15180	15180	0	15180	1	0	0	0
ERR6210723.149589	18353	6	10	18353	18353	18353	0	18353	1	0	0	0
ERR6210723.149832	16226	6	10	16226	16226	16226	0	16226	1	0	0	0
ERR6210723.14986	16700	7	10	16700	16700	16700	0	16700	1	0	0	0
ERR6210723.149860	18286	6	10	18286	18286	18286	18286	0	1	0	1	0
ERR6210723.14997	17729	6	10	17729	17729	17729	0	17729	1	0	0	0
ERR6210723.150183	14767	6	10	14767	14767	14767	14767	0	1	0	1	0
ERR6210723.150242	7236	5	10	7236	7236	7236	7236	0	1	0	1	0
ERR6210723.15031	16745	7	10	16745	16745	16745	0	16745	1	0	0	0
ERR6210723.150481	17983	6	10	17983	17983	17983	0	17983	1	0	0	0
ERR6210723.150660	15451	7	10	15451	15451	4684	15451	0	2	1	2	0
ERR6210723.150692	16647	7	10	16647	16647	16647	0	16647	1	0	0	0
ERR6210723.15070	17580	8	10	17574	17574	0	17574	0	1	1	1	0
ERR6210723.15114	13870	6	10	13870	13870	13870	0	13870	1	0	0	0
ERR6210723.151190	19668	6	10	19668	19668	19668	0	19668	1	0	0	0
ERR6210723.151309	8305	10	11	8305	8305	8305	0	8305	1	5	0	0
ERR6210723.151394	15946	7	10	15924	15924	15924	0	15924	1	0	0	0
ERR6210723.151405	14680	7	10	14680	14680	14680	0	14680	1	0	0	0
ERR6210723.151482	14190	7	10	14190	14190	14190	0	14190	1	0	0	0
ERR6210723.151555	16567	6	10	16567	16567	16567	0	16567	1	0	0	0
ERR6210723.15160	15630	6	10	15630	15630	15630	15630	0	1	0	1	0
ERR6210723.151865	16653	7	10	16653	16653	16653	0	16653	1	0	0	0
ERR6210723.151895	16518	7	10	16518	16518	16518	0	16518	1	0	0	0
ERR6210723.151957	13803	7	10	13802	13802	13802	0	13802	1	0	0	0
ERR6210723.151958	14854	8	10	14841	14841	14841	0	14841	1	0	0	0
ERR6210723.15198	16126	7	10	16126	16126	16126	0	16126	1	0	0	0
ERR6210723.151996	17591	7	10	17590	17590	17590	0	17590	1	0	0	0
ERR6210723.152133	16048	7	10	16048	16048	16048	0	16048	1	0	0	0
ERR6210723.152134	13936	7	10	13935	13935	13935	13935	0	1	0	1	0
ERR6210723.152266	16383	6	10	16382	16382	16382	0	16382	1	0	0	0
ERR6210723.152300	15819	8	10	15819	15819	0	0	15819	1	5	0	0
ERR6210723.152341	14529	7	10	14528	14528	14528	0	14528	1	0	0	0
ERR6210723.152374	15895	6	10	15895	15895	15895	15895	0	1	0	1	0
ERR6210723.152522	14153	7	10	14153	14153	14153	0	14153	1	0	0	0
ERR6210723.15264	15579	7	11	15579	15579	15579	0	15579	1	0	0	0
ERR6210723.152707	18468	7	10	18468	18468	18468	0	18468	1	0	0	0
ERR6210723.152781	15776	7	10	15776	15776	15776	0	15776	1	0	0	0
ERR6210723.153070	15307	6	10	15307	15307	15307	0	15307	1	0	0	0
ERR6210723.153407	15810	6	10	15810	15810	15810	0	15810	1	0	0	0
ERR6210723.153529	15633	7	10	15633	15633	15633	0	15633	1	0	0	0
ERR6210723.153580	16062	6	10	16062	16062	16062	0	16062	1	0	0	0
ERR6210723.153639	15496	6	10	15496	15496	15496	15496	0	1	0	1	0
ERR6210723.153719	14051	6	10	14050	14050	14050	0	14050	1	0	0	0
ERR6210723.153724	20428	7	10	20428	20428	20428	0	20428	1	0	0	0
ERR6210723.15379	14954	8	10	14951	14951	0	0	14951	1	1	0	0
ERR6210723.15384	18945	6	10	18945	18945	18945	0	18945	1	0	0	0
ERR6210723.153871	15810	6	10	15810	15810	15810	0	15810	1	0	0	0
ERR6210723.153895	16318	6	10	16314	16314	16314	16314	0	1	0	1	0
ERR6210723.154073	17916	7	10	17916	17916	17916	17916	0	1	0	1	0
ERR6210723.154138	16168	7	10	16168	16168	16168	0	16168	1	0	0	0
ERR6210723.154384	18422	7	10	18420	18420	18420	0	18420	1	0	0	0
ERR6210723.154622	14117	7	10	14117	14117	14117	0	14117	1	0	0	0
ERR6210723.154649	14349	7	10	14349	14349	14349	0	14349	1	0	0	0
ERR6210723.154705	15453	6	10	15453	15453	15453	0	15453	1	0	0	0
ERR6210723.154774	16286	6	10	16274	16274	16274	16274	0	1	0	1	0
ERR6210723.155017	15627	7	10	15627	15627	15627	0	15627	1	0	0	0
ERR6210723.155203	15890	7	10	15890	15890	15890	15890	0	1	0	1	0
ERR6210723.155233	19522	7	10	19522	19522	19522	0	19522	1	0	0	0
ERR6210723.155236	15662	7	10	15662	15662	15662	0	15662	1	0	0	0
ERR6210723.155852	14141	7	10	14139	14139	14139	0	14139	1	0	0	0
ERR6210723.15634	15253	6	10	15253	15253	15253	0	15253	1	0	0	0
ERR6210723.156467	17221	7	10	17221	17221	17221	17221	0	1	0	1	0
ERR6210723.156542	15187	7	10	15187	15187	15187	0	15187	1	0	0	0
ERR6210723.156763	17226	5	10	17226	17226	17226	0	17226	1	5	0	0
ERR6210723.156805	13641	7	10	13641	13641	13641	0	13641	1	0	0	0
ERR6210723.156816	14265	7	10	14264	14264	14264	0	14264	1	0	0	0
ERR6210723.156993	14678	6	10	14678	14678	14678	0	14678	1	0	0	0
ERR6210723.157159	17219	6	10	17219	17219	17219	0	17219	1	0	0	0
ERR6210723.157270	14916	9	10	14916	14916	0	14916	0	1	1	1	0
ERR6210723.157538	15735	8	10	15735	15735	15735	0	15735	1	0	0	0
ERR6210723.157738	16513	7	11	16513	16513	16513	0	16513	1	0	0	0
ERR6210723.157825	14573	6	10	14570	14570	14570	14570	0	1	0	1	0
ERR6210723.157888	15115	6	10	15115	15115	15115	0	15115	1	0	0	0
ERR6210723.15806	18022	6	10	18022	18022	18022	0	18022	1	0	0	0
ERR6210723.158067	15750	7	10	15743	15743	15743	0	15743	1	0	0	0
ERR6210723.158128	14288	7	10	14288	14288	14288	14288	0	1	0	1	0
ERR6210723.1582	14277	7	10	14277	14277	14277	0	14277	1	0	0	0
ERR6210723.158204	14474	7	10	14474	14474	14474	0	14474	1	0	0	0
ERR6210723.158316	17542	8	10	17536	17536	17536	0	17536	1	0	0	0
ERR6210723.158543	14946	6	10	14946	14946	14946	0	14946	1	0	0	0
ERR6210723.158562	15347	7	10	15347	15347	15347	0	15347	1	0	0	0
ERR6210723.158692	17282	6	10	17282	17282	17282	17282	0	1	0	1	0
ERR6210723.158710	15593	7	10	15568	15568	15568	0	15568	1	0	0	0
ERR6210723.158736	14392	6	10	14392	14392	14392	0	14392	1	0	0	0
ERR6210723.158868	14989	8	10	14989	14989	14989	0	14989	1	0	0	0
ERR6210723.158969	15792	6	10	15791	15791	15791	0	15791	1	0	0	0
ERR6210723.159039	16875	6	10	16875	16875	16875	16875	0	1	0	1	0
ERR6210723.159088	14346	7	10	14346	14346	14346	0	14346	1	0	0	0
ERR6210723.159409	14482	7	10	14482	14482	14482	0	14482	1	0	0	0
ERR6210723.159421	14848	7	10	14848	14848	14848	0	14848	1	0	0	0
ERR6210723.159540	15390	7	10	15390	15390	15390	0	15390	1	0	0	0
ERR6210723.159699	14514	7	10	14514	14514	14514	14514	0	1	0	1	0
ERR6210723.159808	16182	7	10	16182	16182	16182	0	16182	1	0	0	0
ERR6210723.159957	18285	6	10	18279	18279	18279	0	18279	1	0	0	0
ERR6210723.160178	15712	8	10	15710	15710	15710	15710	0	1	0	1	0
ERR6210723.16020	16452	6	10	16452	16452	16452	0	16452	1	0	0	0
ERR6210723.160252	15662	7	10	15662	15662	15662	15662	0	1	0	1	0
ERR6210723.160274	15075	6	10	15075	15075	15075	0	15075	1	0	0	0
ERR6210723.160421	14854	7	11	14854	14854	14854	0	14854	1	0	0	0
ERR6210723.160441	8494	7	10	8494	8494	8494	0	8494	1	0	0	0
ERR6210723.160706	15119	6	10	15119	15119	8689	15119	0	2	1	2	0
ERR6210723.160751	14879	7	10	14860	14860	14860	0	14860	1	0	0	0
ERR6210723.160836	15105	7	11	15105	15105	15105	0	15105	1	0	0	0
ERR6210723.160887	14497	8	10	14497	14497	0	14497	0	1	1	1	0
ERR6210723.160953	20323	6	10	20323	20323	20323	0	20323	1	0	0	0
ERR6210723.160976	14315	7	10	14315	14315	14315	0	14315	1	0	0	0
ERR6210723.16121	18277	7	10	18267	18267	18267	0	18267	1	0	0	0
ERR6210723.161252	16597	7	11	16597	16597	16597	0	16597	1	0	0	0
ERR6210723.161327	15690	7	10	15690	15690	15690	0	15690	1	0	0	0
ERR6210723.16133	16195	7	10	16195	16195	16195	0	16195	1	0	0	0
ERR6210723.161445	13960	10	11	13772	13772	0	0	13772	1	5	0	0
ERR6210723.161514	19701	7	10	19700	19700	19700	19700	0	1	0	1	0
ERR6210723.161693	14405	9	10	14405	14405	0	14405	0	1	1	1	0
ERR6210723.161901	17878	7	10	17878	17878	17878	0	17878	1	0	0	0
ERR6210723.162096	15064	6	10	15064	15064	15064	0	15064	1	0	0	0
ERR6210723.162162	18895	6	10	18895	18895	18895	0	18895	1	0	0	0
ERR6210723.16230	14421	7	10	14420	14420	14420	0	14420	1	0	0	0
ERR6210723.162569	16470	6	10	16470	16470	16470	0	16470	1	0	0	0
ERR6210723.162620	16313	6	10	16313	16313	16313	16313	0	1	0	1	0
ERR6210723.162666	18171	6	10	18171	18171	18171	18171	0	1	0	1	0
ERR6210723.162999	17232	7	11	17232	17232	17232	0	17232	1	0	0	0
ERR6210723.163000	16432	7	10	16432	16432	16432	0	16432	1	0	0	0
ERR6210723.163087	6641	6	10	6641	6641	6641	6641	0	1	0	1	0
ERR6210723.163146	17494	7	10	17494	17494	17494	0	17494	1	0	0	0
ERR6210723.163189	18938	6	10	18938	18938	18938	0	18938	1	0	0	0
ERR6210723.163192	15103	8	10	15103	15103	15103	0	15103	1	1	0	0
ERR6210723.163210	16606	6	10	16606	16606	16606	0	16606	1	0	0	0
ERR6210723.163540	15123	7	10	15120	15120	15120	0	15120	1	0	0	0
ERR6210723.16377	16231	7	11	16225	16225	0	0	16225	1	0	0	0
ERR6210723.163909	15206	7	10	15206	15206	15206	15206	0	1	0	1	0
ERR6210723.163957	14801	9	10	14801	14801	14801	0	14801	1	0	0	0
ERR6210723.163967	16306	6	10	16297	16297	16297	0	16297	1	0	0	0
ERR6210723.164079	14963	6	10	14963	14963	14963	0	14963	1	0	0	0
ERR6210723.164091	15101	6	10	15101	15101	15101	0	15101	1	0	0	0
ERR6210723.164276	15467	6	10	15467	15467	15467	15467	0	1	0	1	0
ERR6210723.164315	13906	6	10	13901	13901	13901	0	13901	1	0	0	0
ERR6210723.164317	17270	10	10	17270	17270	0	0	17270	1	5	0	0
ERR6210723.164405	17222	7	11	17222	17222	17222	0	17222	1	0	0	0
ERR6210723.164472	15294	7	10	15294	15294	0	15294	0	1	1	1	0
ERR6210723.164873	15707	6	10	15707	15707	15707	0	15707	1	0	0	0
ERR6210723.164880	16839	6	10	16839	16839	16839	0	16839	1	0	0	0
ERR6210723.164890	14924	6	10	14923	14923	14923	0	14923	1	0	0	0
ERR6210723.165032	16120	7	10	16120	16120	16120	0	16120	1	0	0	0
ERR6210723.165215	18066	7	10	18066	18066	18066	0	18066	1	0	0	0
ERR6210723.165396	15704	6	10	15704	15704	11540	15704	0	2	1	2	0
ERR6210723.165628	18145	6	10	18145	18145	18145	18145	0	1	0	1	0
ERR6210723.16565	16706	7	10	16706	16706	16706	0	16706	1	0	0	0
ERR6210723.165829	16243	7	10	16243	16243	16243	0	16243	1	0	0	0
ERR6210723.165910	17507	8	10	17505	17505	17505	0	17505	1	0	0	0
ERR6210723.166221	16924	7	10	16924	16924	16924	16924	0	1	0	1	0
ERR6210723.16624	14809	8	10	14809	14809	14809	0	14809	1	0	0	0
ERR6210723.166343	16946	9	10	16946	16946	13357	0	16946	2	2	0	0
ERR6210723.166362	15777	7	10	15777	15777	15777	0	15777	1	0	0	0
ERR6210723.166388	17228	6	10	17228	17228	17228	0	17228	1	0	0	0
ERR6210723.166394	15243	7	10	15243	15243	15243	15243	0	1	0	1	0
ERR6210723.16662	15930	7	10	15930	15930	15930	0	15930	1	0	0	0
ERR6210723.166644	14943	6	10	14943	14943	14943	0	14943	1	0	0	0
ERR6210723.166668	16330	7	11	16330	16330	16330	0	16330	1	0	0	0
ERR6210723.166670	15620	7	10	15620	15620	15620	0	15620	1	0	0	0
ERR6210723.166685	17350	6	10	17350	17350	17350	0	17350	1	0	0	0
ERR6210723.166734	14626	7	10	14626	14626	14626	0	14626	1	0	0	0
ERR6210723.166758	17462	7	10	17462	17462	17462	0	17462	1	0	0	0
ERR6210723.167010	18042	7	10	18042	18042	18042	0	18042	1	0	0	0
ERR6210723.167083	15029	7	10	15029	15029	15029	0	15029	1	0	0	0
ERR6210723.16724	16754	6	10	16748	16748	16748	16748	0	1	0	1	0
ERR6210723.167303	16806	5	10	16806	16806	16806	16806	0	1	0	1	0
ERR6210723.167408	14279	7	10	14279	14279	889	14279	0	2	1	2	0
ERR6210723.167565	16803	6	10	16803	16803	16803	16803	0	1	0	1	0
ERR6210723.167603	16249	6	10	16249	16249	16249	0	16249	1	0	0	0
ERR6210723.167650	15191	6	10	15191	15191	15191	0	15191	1	0	0	0
ERR6210723.167683	14380	7	10	14380	14380	14380	0	14380	1	0	0	0
ERR6210723.16771	15677	5	10	15677	15677	15677	0	15677	1	0	0	0
ERR6210723.167798	14931	7	10	14931	14931	14931	0	14931	1	0	0	0
ERR6210723.167898	15566	6	10	15559	15559	15559	0	15559	1	0	0	0
ERR6210723.167899	15261	7	10	15261	15261	15261	0	15261	1	0	0	0
ERR6210723.167936	17686	6	10	17684	17684	17684	0	17684	1	0	0	0
ERR6210723.168190	17987	6	10	17987	17987	17987	0	17987	1	0	0	0
ERR6210723.168237	14567	6	10	14567	14567	14567	0	14567	1	0	0	0
ERR6210723.168280	15620	7	10	15620	15620	15620	0	15620	1	0	0	0
ERR6210723.168332	15276	7	10	15276	15276	15276	0	15276	1	0	0	0
ERR6210723.16848	14366	7	10	14366	14366	14366	0	14366	1	0	0	0
ERR6210723.168848	15697	7	10	15697	15697	15697	0	15697	1	0	0	0
ERR6210723.169346	17370	6	10	17370	17370	17370	17370	0	1	0	1	0
ERR6210723.169348	13874	7	10	13874	13874	13874	0	13874	1	0	0	0
ERR6210723.169382	16983	6	10	16983	16983	16983	0	16983	1	0	0	0
ERR6210723.169554	15980	7	10	15980	15980	15980	15980	0	1	0	1	0
ERR6210723.169635	18602	7	10	18602	18602	18602	0	18602	1	0	0	0
ERR6210723.169947	15095	7	10	15095	15095	15095	0	15095	1	0	0	0
ERR6210723.170088	14421	7	10	14421	14421	14421	0	14421	1	0	0	0
ERR6210723.170185	14539	7	10	14539	14539	14539	0	14539	1	0	0	0
ERR6210723.170208	15917	6	10	15915	15915	15915	15915	0	1	0	1	0
ERR6210723.170477	18504	6	10	18500	18500	18500	0	18500	1	0	0	0
ERR6210723.170542	16145	6	10	16141	16141	16141	0	16141	1	0	0	0
ERR6210723.170616	15177	6	10	15177	15177	15177	0	15177	1	0	0	0
ERR6210723.170802	15465	6	10	15465	15465	15465	0	15465	1	0	0	0
ERR6210723.170924	14781	7	10	14781	14781	14781	0	14781	1	0	0	0
ERR6210723.170967	17687	7	10	17687	17687	17687	0	17687	1	0	0	0
ERR6210723.170968	14666	6	10	14666	14666	14666	0	14666	1	0	0	0
ERR6210723.170975	17916	7	10	17916	17916	17916	0	17916	1	0	0	0
ERR6210723.171012	16405	7	10	16400	16400	16400	0	16400	1	0	0	0
ERR6210723.17106	15676	6	10	15676	15676	15676	0	15676	1	0	0	0
ERR6210723.171092	16932	6	10	16930	16930	16930	0	16930	1	0	0	0
ERR6210723.171295	15611	10	10	15611	15611	0	0	15611	1	5	0	0
ERR6210723.171557	19435	7	10	19435	19435	19435	0	19435	1	0	0	0
ERR6210723.171615	17643	7	11	17643	17643	17643	0	17643	1	0	0	0
ERR6210723.171707	14567	7	10	14560	14560	14560	0	14560	1	0	0	0
ERR6210723.171800	16666	7	10	16666	16666	16666	0	16666	1	0	0	0
ERR6210723.171913	17489	6	10	17489	17489	17489	0	17489	1	0	0	0
ERR6210723.172015	17273	7	10	17273	17273	17273	17273	0	1	0	1	0
ERR6210723.172036	16484	6	10	16484	16484	16484	0	16484	1	0	0	0
ERR6210723.172044	16527	6	10	16527	16527	16527	16527	0	1	0	1	0
ERR6210723.172155	15078	7	10	15078	15078	15078	0	15078	1	0	0	0
ERR6210723.172171	15950	5	10	15950	15950	15950	15950	0	1	0	1	0
ERR6210723.172435	14150	8	10	14150	14150	14150	0	14150	1	0	0	0
ERR6210723.172523	15892	7	10	15892	15892	15892	0	15892	1	0	0	0
ERR6210723.172649	15133	6	10	15133	15133	15133	15133	0	1	0	1	0
ERR6210723.172684	15439	7	11	15439	15439	15439	0	15439	1	0	0	0
ERR6210723.172735	16347	7	10	16340	16340	16340	0	16340	1	0	0	0
ERR6210723.172889	15265	6	10	15265	15265	15265	0	15265	1	0	0	0
ERR6210723.172901	14684	8	10	14684	14684	14684	14684	0	1	1	1	0
ERR6210723.172956	15419	6	10	15419	15419	15419	0	15419	1	0	0	0
ERR6210723.173060	14233	7	11	14233	14233	14233	0	14233	1	0	0	0
ERR6210723.173066	14690	7	11	14690	14690	0	0	14690	1	0	0	0
ERR6210723.173210	15255	7	10	15255	15255	15255	0	15255	1	0	0	0
ERR6210723.173301	16314	7	10	16314	16314	16314	0	16314	1	0	0	0
ERR6210723.173358	15985	7	10	15975	15975	15975	0	15975	1	0	0	0
ERR6210723.173382	14527	7	10	14520	14520	14520	0	14520	1	0	0	0
ERR6210723.173527	19904	6	10	19904	19904	19904	0	19904	1	0	0	0
ERR6210723.173909	13819	7	10	13819	13819	13819	0	13819	1	0	0	0
ERR6210723.173920	15818	7	10	15818	15818	15818	0	15818	1	0	0	0
ERR6210723.17402	14941	7	10	14941	14941	14941	0	14941	1	0	0	0
ERR6210723.174309	14474	5	10	14473	14473	14473	0	14473	1	0	0	0
ERR6210723.174335	15399	7	10	15399	15399	15399	0	15399	1	0	0	0
ERR6210723.174386	15663	6	10	15663	15663	15663	0	15663	1	0	0	0
ERR6210723.174421	17260	7	10	17260	17260	17260	0	17260	1	0	0	0
ERR6210723.174423	15147	6	10	15140	15140	15140	0	15140	1	0	0	0
ERR6210723.174424	19018	7	11	19018	19018	19018	0	19018	1	0	0	0
ERR6210723.174452	7096	7	10	7096	7096	7096	7096	0	1	0	1	0
ERR6210723.174491	13957	6	10	13952	13952	13952	0	13952	1	0	0	0
