family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF000063	TXM000063	102	ba2af9f8e45e8d5762ed4e9d2ffce647	0.6667	54	236131	0.8655	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000002-TXF000063;possible_higher_order_or_partial:TXF000063-TXF000074;possible_higher_order_or_partial:TXF000063-TXF000076;possible_higher_order_or_partial:TXF000063-TXF000206;possible_higher_order_or_partial:TXF000063-TXF000242;possible_higher_order_or_partial:TXF000063-TXF000280;possible_higher_order_or_partial:TXF000063-TXF000360;possible_higher_order_or_partial:TXF000063-TXF000398;possible_higher_order_or_partial:TXF000063-TXF000400;possible_higher_order_or_partial:TXF000063-TXF000679;possible_higher_order_or_partial:TXF000063-TXF000868;possible_higher_order_or_partial:TXF000063-TXF000869
TXF000064	TXM000064	85	2280f60de93bcf9513974cf394d713d6	0.4235	53	9695	0.8476	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000064-TXF000182;possible_higher_order_or_partial:TXF000064-TXF000467;possible_higher_order_or_partial:TXF000064-TXF000626;possible_higher_order_or_partial:TXF000064-TXF000634;possible_higher_order_or_partial:TXF000064-TXF000784;possible_higher_order_or_partial:TXF000064-TXF000788;possible_higher_order_or_partial:TXF000064-TXF001050;possible_higher_order_or_partial:TXF000064-TXF001053;possible_higher_order_or_partial:TXF000064-TXF001061
TXF000065	TXM000065	30	ff3826bfc25e87310964cb7e5ed86b11	0.4333	53	9515	0.8640	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000065-TXF000132;possible_higher_order_or_partial:TXF000065-TXF000273
TXF000066	TXM000066	44	ded7bc6bfdd39fd7a3808ef7b6112536	0.4773	53	7952	0.8063	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000011-TXF000066;possible_higher_order_or_partial:TXF000066-TXF000809
TXF000067	TXM000067	33	16ee31e6870b2f484b29668a3945e8ac	0.5455	53	5682	0.8555	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000068	TXM000068	33	a5188614fa96a9458f72375a61eeb4eb	0.0000	52	7506	0.8861	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;likely_redundant:TXF000036-TXF000068;likely_redundant:TXF000068-TXF000234;possible_higher_order_or_partial:TXF000068-TXF000654;possible_higher_order_or_partial:TXF000068-TXF001146
TXF000069	TXM000069	48	0eada38ca2297cc62e62e25bce0fec91	0.5417	52	5545	0.8033	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000069-TXF000101
TXF000070	TXM000070	615	7d63a84befd08fd33dc21514a45c3142	0.3057	51	647777	0.9018	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000071	TXM000071	55	37e3df7916ff80e4ef61f63d221959fc	0.6364	51	11615	0.8146	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000026-TXF000071;possible_higher_order_or_partial:TXF000071-TXF000108;possible_higher_order_or_partial:TXF000071-TXF000117;possible_higher_order_or_partial:TXF000071-TXF000212;possible_higher_order_or_partial:TXF000071-TXF000214;possible_higher_order_or_partial:TXF000071-TXF000270;possible_higher_order_or_partial:TXF000071-TXF000416;possible_higher_order_or_partial:TXF000071-TXF000475;possible_higher_order_or_partial:TXF000071-TXF000515;possible_higher_order_or_partial:TXF000071-TXF000620;possible_higher_order_or_partial:TXF000071-TXF000754;possible_higher_order_or_partial:TXF000071-TXF001024
TXF000072	TXM000072	31	62809c776881c39969b1a75ff567135e	0.4839	51	7900	0.8492	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000072-TXF000132;likely_redundant:TXF000072-TXF000273;possible_higher_order_or_partial:TXF000072-TXF000470;possible_higher_order_or_partial:TXF000072-TXF000473;possible_higher_order_or_partial:TXF000072-TXF000770
TXF000073	TXM000073	35	72826debf289ea181047f299648ceb41	0.2857	47	9593	0.8572	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000073-TXF000796
TXF000074	TXM000074	51	f5bfb488ae2d4ae5fcf393a472a8bf93	0.6471	46	34873	0.8720	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000002-TXF000074;possible_higher_order_or_partial:TXF000063-TXF000074;possible_higher_order_or_partial:TXF000074-TXF000076;possible_higher_order_or_partial:TXF000074-TXF000147;possible_higher_order_or_partial:TXF000074-TXF000176;possible_higher_order_or_partial:TXF000074-TXF000242;possible_higher_order_or_partial:TXF000074-TXF000280;possible_higher_order_or_partial:TXF000074-TXF000360;possible_higher_order_or_partial:TXF000074-TXF000566;possible_higher_order_or_partial:TXF000074-TXF000679;possible_higher_order_or_partial:TXF000074-TXF000868;possible_higher_order_or_partial:TXF000074-TXF000869;possible_higher_order_or_partial:TXF000074-TXF000890
TXF000075	TXM000075	143	4b56865feac427dfa0ad89cd0edab791	0.3776	46	21364	0.8419	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000076	TXM000076	51	815224080bfa507bc5d635324d90e081	0.6275	45	64150	0.8410	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000002-TXF000076;possible_higher_order_or_partial:TXF000063-TXF000076;possible_higher_order_or_partial:TXF000074-TXF000076;possible_higher_order_or_partial:TXF000076-TXF000147;possible_higher_order_or_partial:TXF000076-TXF000176;possible_higher_order_or_partial:TXF000076-TXF000242;possible_higher_order_or_partial:TXF000076-TXF000280;possible_higher_order_or_partial:TXF000076-TXF000360;possible_higher_order_or_partial:TXF000076-TXF000564;possible_higher_order_or_partial:TXF000076-TXF000566;possible_higher_order_or_partial:TXF000076-TXF000567;possible_higher_order_or_partial:TXF000076-TXF000679;possible_higher_order_or_partial:TXF000076-TXF000868;possible_higher_order_or_partial:TXF000076-TXF000869;possible_higher_order_or_partial:TXF000076-TXF000890
TXF000077	TXM000077	50	263abe17a8f56c1ecc5c44d664a11f92	0.2800	45	4731	0.8400	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000078	TXM000078	50	833eb2e1d3d509c8b167e318bc8e51bf	0.5600	44	7776	0.9124	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000079	TXM000079	104	f05e76aeaf4c86be09dfcf8bab77895b	0.6442	43	51548	0.8261	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000015-TXF000079;possible_higher_order_or_partial:TXF000027-TXF000079;possible_higher_order_or_partial:TXF000079-TXF000122;possible_higher_order_or_partial:TXF000079-TXF000211;possible_higher_order_or_partial:TXF000079-TXF000325
TXF000080	TXM000080	101	33f0133bfb58fd241c99d7a611a76b4e	0.2871	43	16263	0.8763	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000080-TXF000334
TXF000081	TXM000081	81	745bd23e910834958de37e59a784d184	0.7037	42	31481	0.8774	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000013-TXF000081;possible_higher_order_or_partial:TXF000081-TXF000301;possible_higher_order_or_partial:TXF000081-TXF000336;possible_higher_order_or_partial:TXF000081-TXF000364;possible_higher_order_or_partial:TXF000081-TXF000495;possible_higher_order_or_partial:TXF000081-TXF000580;possible_higher_order_or_partial:TXF000081-TXF000596
TXF000082	TXM000082	50	e64fe222fc0d566a6e2ea5aa554af124	0.0000	42	4508	0.9077	true	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;low_complexity_family;possible_higher_order_or_partial:TXF000010-TXF000082;possible_higher_order_or_partial:TXF000017-TXF000082;likely_redundant:TXF000039-TXF000082;likely_redundant:TXF000049-TXF000082;possible_higher_order_or_partial:TXF000082-TXF000350;possible_higher_order_or_partial:TXF000082-TXF000352;likely_redundant:TXF000082-TXF000426;possible_higher_order_or_partial:TXF000082-TXF000430;likely_redundant:TXF000082-TXF001132
TXF000083	TXM000083	58	89b45bf660bf6cb18d0ba0381b37bd60	0.6897	41	15142	0.8268	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;likely_redundant:TXF000007-TXF000083;possible_higher_order_or_partial:TXF000059-TXF000083;possible_higher_order_or_partial:TXF000083-TXF000186;possible_higher_order_or_partial:TXF000083-TXF000508;possible_higher_order_or_partial:TXF000083-TXF000705;likely_redundant:TXF000083-TXF000738;possible_higher_order_or_partial:TXF000083-TXF000743
TXF000084	TXM000084	205	55621476445358809d81b27358cf1270	0.4390	40	26470	0.9666	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000085	TXM000085	236	ed5258ddc12917f00eecef9432eba1db	0.4619	40	24996	0.8287	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000085-TXF000199
TXF000086	TXM000086	48	7776cafd2d092ca280fdf9079802ca29	0.4583	40	5322	0.8748	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000029-TXF000086;possible_higher_order_or_partial:TXF000086-TXF000274;possible_higher_order_or_partial:TXF000086-TXF000826;possible_higher_order_or_partial:TXF000086-TXF001009;possible_higher_order_or_partial:TXF000086-TXF001110
TXF000087	TXM000087	50	c57135d76d785bfde8fcfa3672c8f3a8	0.2400	40	4109	0.8391	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000088	TXM000088	51	ab664546681cc2eb2ec8f634031d0d2c	0.4118	39	5422	0.8474	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000089	TXM000089	43	bd519156692d5497630004e8d69163b1	0.4651	38	14821	0.8532	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000090	TXM000090	52	fa1340017e00cb758a6b9c7a62d2045d	0.6346	37	29183	0.8434	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000090-TXF000218;possible_higher_order_or_partial:TXF000090-TXF000281
TXF000091	TXM000091	49	3e4d6a92fb90d186ce4d26fdffc71fe1	0.5306	37	4381	0.8089	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000029-TXF000091;possible_higher_order_or_partial:TXF000091-TXF000388;possible_higher_order_or_partial:TXF000091-TXF000485;possible_higher_order_or_partial:TXF000091-TXF000660;possible_higher_order_or_partial:TXF000091-TXF000670
TXF000092	TXM000092	33	0907ff0b2c9126bab45417c627cbd356	0.5152	36	9634	0.8464	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000092-TXF000775
TXF000093	TXM000093	54	43eb538df8f7873f47910569299980cf	0.4444	36	7478	0.8423	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000018-TXF000093;possible_higher_order_or_partial:TXF000093-TXF000237;possible_higher_order_or_partial:TXF000093-TXF000288;possible_higher_order_or_partial:TXF000093-TXF000311;possible_higher_order_or_partial:TXF000093-TXF000608;possible_higher_order_or_partial:TXF000093-TXF000763;possible_higher_order_or_partial:TXF000093-TXF000821
TXF000094	TXM000094	44	049333d42cbec5d9d6523a9aefad418c	0.3409	36	7209	0.8203	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000095	TXM000095	44	02511c8075e712832c341f1fd8e7319d	0.4545	36	4909	0.8176	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000095-TXF000828;possible_higher_order_or_partial:TXF000095-TXF001112
TXF000096	TXM000096	36	73f3b802851d54cce77c522c997c5bb7	0.5000	36	3695	0.8904	true	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;low_complexity_family;likely_redundant:TXF000042-TXF000096;likely_redundant:TXF000096-TXF000157;possible_higher_order_or_partial:TXF000096-TXF000240;likely_redundant:TXF000096-TXF000297;possible_higher_order_or_partial:TXF000096-TXF000395;likely_redundant:TXF000096-TXF000555;possible_higher_order_or_partial:TXF000096-TXF000904;possible_higher_order_or_partial:TXF000096-TXF000958;possible_higher_order_or_partial:TXF000096-TXF001002;likely_redundant:TXF000096-TXF001170
TXF000097	TXM000097	58	bbdcd5cf7e13ef9339600fa6b7217479	0.6034	35	12478	0.8265	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000033-TXF000097;possible_higher_order_or_partial:TXF000097-TXF000172;possible_higher_order_or_partial:TXF000097-TXF000371
TXF000098	TXM000098	41	019e6f498a3a605bc761331c1704d9c2	0.5366	35	11068	0.8252	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000098-TXF000335
TXF000099	TXM000099	59	efde9513f48e14f75a547be1e5169098	0.3559	35	5224	0.8326	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000046-TXF000099;possible_higher_order_or_partial:TXF000099-TXF000163;possible_higher_order_or_partial:TXF000099-TXF000651;possible_higher_order_or_partial:TXF000099-TXF000817;possible_higher_order_or_partial:TXF000099-TXF001102;possible_higher_order_or_partial:TXF000099-TXF001117
TXF000100	TXM000100	44	e8c37abca6ee5f0a1074fcb508a0f2f7	0.4318	35	4845	0.8187	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000100-TXF000119;possible_higher_order_or_partial:TXF000100-TXF000204;possible_higher_order_or_partial:TXF000100-TXF000479;possible_higher_order_or_partial:TXF000100-TXF000548
TXF000101	TXM000101	50	3eb7c16ab282bb6d7fc3114c07f57c1f	0.4800	35	3580	0.8427	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000069-TXF000101
TXF000102	TXM000102	50	af141122a7845f19e835e7234aea56e2	0.7800	35	3568	0.8133	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000102-TXF000275;possible_higher_order_or_partial:TXF000102-TXF000319;possible_higher_order_or_partial:TXF000102-TXF000436;possible_higher_order_or_partial:TXF000102-TXF000676;possible_higher_order_or_partial:TXF000102-TXF001130
TXF000103	TXM000103	52	91abfc05c6aaf267116a9c4f471ec6fe	0.6346	34	13719	0.8205	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000103-TXF000198;possible_higher_order_or_partial:TXF000103-TXF000399;possible_higher_order_or_partial:TXF000103-TXF000690
